merchant_id,institution_id,merchant_name,merchant_category,city,state,country,merchant_status
MER001801,INS000002,Pai-Tata Store,Fuel,Lucknow,Uttar Pradesh,India,Inactive
MER001802,INS000004,"Bahl, Pillay and Varghese Store",Fuel,Mysuru,Karnataka,India,Active
MER001803,INS000005,Kata-Ben Store,Grocery,Patna,Bihar,India,Active
MER001804,INS000001,Parekh Group Store,Grocery,Bhopal,Madhya Pradesh,India,Active
MER001805,INS000005,"Rau, Mahajan and Sibal Store",Restaurant,Mumbai,Maharashtra,India,Active
MER001806,INS000001,"Zachariah, Swaminathan and Sharaf Store",Grocery,Jaipur,Rajasthan,India,Active
MER001807,INS000002,Agarwal-Doctor Store,Restaurant,Mysuru,Karnataka,India,Active
MER001808,INS000001,"Pathak, Ramanathan and Ganesan Store",Electronics,Bhopal,Madhya Pradesh,India,Inactive
MER001809,INS000003,"Basu, Thakkar and Balay Store",Entertainment,Kochi,Kerala,India,Active
MER001810,INS000004,"Hegde, Dube and Shroff Store",Restaurant,Mysuru,Karnataka,India,Inactive
MER001811,INS000003,"Balay, Memon and Sani Store",Grocery,Bhopal,Madhya Pradesh,India,Active
MER001812,INS000002,Chandra-Aggarwal Store,Restaurant,Ahmedabad,Gujarat,India,Active
MER001813,INS000001,Solanki-Ravel Store,Electronics,Chandigarh,Chandigarh,India,Active
MER001814,INS000003,Dhawan LLC Store,Shopping,Ahmedabad,Gujarat,India,Active
MER001815,INS000003,"Gade, Kapadia and Srinivasan Store",Healthcare,Chennai,Tamil Nadu,India,Active
MER001816,INS000002,"Rama, Sarna and Batta Store",Shopping,Mysuru,Karnataka,India,Active
MER001817,INS000002,"Wagle, Garde and Peri Store",Fuel,Thane,Maharashtra,India,Active
MER001818,INS000005,Bhagat-Deo Store,Shopping,Kochi,Kerala,India,Active
MER001819,INS000002,Prashad LLC Store,Electronics,Indore,Madhya Pradesh,India,Active
MER001820,INS000002,Bhagat-Vig Store,Shopping,Kochi,Kerala,India,Active
MER001821,INS000005,Chakrabarti Inc Store,Grocery,Indore,Madhya Pradesh,India,Active
MER001822,INS000005,Savant-Bhatti Store,Electronics,Ahmedabad,Gujarat,India,Inactive
MER001823,INS000003,"Badal, Chander and Bora Store",Electronics,Mumbai,Maharashtra,India,Active
MER001824,INS000001,Baral-Walla Store,Shopping,Thane,Maharashtra,India,Active
MER001825,INS000001,Bhatti Ltd Store,Entertainment,Mumbai,Maharashtra,India,Active
MER001826,INS000001,Lala-Sahni Store,Restaurant,Mysuru,Karnataka,India,Active
MER001827,INS000005,"Sridhar, Khanna and Balasubramanian Store",Electronics,Bhubaneswar,Odisha,India,Active
MER001828,INS000004,Seshadri and Sons Store,Grocery,Chennai,Tamil Nadu,India,Active
MER001829,INS000001,"Kunda, Sachdev and Upadhyay Store",Entertainment,Chandigarh,Chandigarh,India,Active
MER001830,INS000001,"Munshi, Kata and Babu Store",Travel,Kochi,Kerala,India,Active
MER001831,INS000005,Gaba PLC Store,Electronics,Indore,Madhya Pradesh,India,Active
MER001832,INS000005,"Goyal, Borde and Gandhi Store",Shopping,Jaipur,Rajasthan,India,Active
MER001833,INS000004,Nayak LLC Store,Entertainment,Ahmedabad,Gujarat,India,Active
MER001834,INS000002,Prashad-Swaminathan Store,Grocery,Thane,Maharashtra,India,Active
MER001835,INS000003,"Manne, Banik and Pandit Store",Grocery,Bengaluru,Karnataka,India,Active
MER001836,INS000003,"Ramaswamy, Bora and Pandit Store",Fuel,Hyderabad,Telangana,India,Active
MER001837,INS000001,Konda-Palla Store,Healthcare,Bhubaneswar,Odisha,India,Inactive
MER001838,INS000005,Saha PLC Store,Fuel,Chennai,Tamil Nadu,India,Active
MER001839,INS000004,"Kota, Morar and Nath Store",Shopping,Chennai,Tamil Nadu,India,Active
MER001840,INS000002,Das Group Store,Restaurant,Pune,Maharashtra,India,Active
MER001841,INS000002,Dugal LLC Store,Restaurant,Bhubaneswar,Odisha,India,Active
MER001842,INS000004,Mane PLC Store,Shopping,Nagpur,Maharashtra,India,Active
MER001843,INS000003,"Bhavsar, Bora and Basak Store",Travel,Bhubaneswar,Odisha,India,Active
MER001844,INS000005,Mandal and Sons Store,Electronics,Chandigarh,Chandigarh,India,Active
MER001845,INS000004,"Bandi, Ghosh and Bobal Store",Restaurant,Lucknow,Uttar Pradesh,India,Active
MER001846,INS000003,Oommen-Divan Store,Travel,Mysuru,Karnataka,India,Active
MER001847,INS000002,Gade-Sathe Store,Restaurant,Bhopal,Madhya Pradesh,India,Active
MER001848,INS000003,"Naidu, Deol and Shan Store",Fuel,Jaipur,Rajasthan,India,Active
MER001849,INS000005,"Bala, Shankar and Chand Store",Restaurant,Lucknow,Uttar Pradesh,India,Inactive
MER001850,INS000004,Savant Inc Store,Entertainment,Thane,Maharashtra,India,Active
MER001851,INS000004,Salvi PLC Store,Restaurant,Kochi,Kerala,India,Active
MER001852,INS000001,"Chawla, Chopra and Prasad Store",Travel,Indore,Madhya Pradesh,India,Active
MER001853,INS000002,Comar-Pant Store,Fuel,Ahmedabad,Gujarat,India,Active
MER001854,INS000005,Mital PLC Store,Travel,Kolkata,West Bengal,India,Active
MER001855,INS000003,"Sane, Chander and Ganesan Store",Electronics,Bhopal,Madhya Pradesh,India,Active
MER001856,INS000005,Wable Inc Store,Shopping,Ahmedabad,Gujarat,India,Active
MER001857,INS000003,Ghose-Misra Store,Entertainment,Ahmedabad,Gujarat,India,Active
MER001858,INS000001,Chanda-Das Store,Healthcare,Chandigarh,Chandigarh,India,Active
MER001859,INS000004,Samra-Dewan Store,Entertainment,Chandigarh,Chandigarh,India,Active
MER001860,INS000005,Zachariah-Gera Store,Electronics,Hyderabad,Telangana,India,Active
MER001861,INS000005,Varma Ltd Store,Restaurant,Surat,Gujarat,India,Active
MER001862,INS000003,"Narasimhan, Memon and Ahuja Store",Travel,Surat,Gujarat,India,Active
MER001863,INS000002,"Oak, Khare and Padmanabhan Store",Shopping,Patna,Bihar,India,Active
MER001864,INS000004,Dixit LLC Store,Restaurant,Thane,Maharashtra,India,Active
MER001865,INS000004,Master-Suri Store,Entertainment,Kochi,Kerala,India,Active
MER001866,INS000001,Padmanabhan-Char Store,Fuel,Chennai,Tamil Nadu,India,Active
MER001867,INS000001,Saxena LLC Store,Entertainment,Hyderabad,Telangana,India,Active
MER001868,INS000004,Ram and Sons Store,Electronics,Mysuru,Karnataka,India,Active
MER001869,INS000004,Khurana Inc Store,Restaurant,Bengaluru,Karnataka,India,Active
MER001870,INS000004,"Shan, Chaudhary and Dhar Store",Travel,Chandigarh,Chandigarh,India,Active
MER001871,INS000004,"Savant, Arya and Goswami Store",Healthcare,Kochi,Kerala,India,Active
MER001872,INS000004,Lal-Ahuja Store,Travel,Bhopal,Madhya Pradesh,India,Active
MER001873,INS000002,Kadakia-Varty Store,Travel,Chandigarh,Chandigarh,India,Active
MER001874,INS000003,"Mukhopadhyay, Narain and Wable Store",Healthcare,Indore,Madhya Pradesh,India,Active
MER001875,INS000001,Parikh-Parmer Store,Shopping,Hyderabad,Telangana,India,Active
MER001876,INS000002,Kothari-Sarin Store,Restaurant,Pune,Maharashtra,India,Active
MER001877,INS000004,"Dhaliwal, Bhalla and Sangha Store",Grocery,Chennai,Tamil Nadu,India,Active
MER001878,INS000003,"Chander, Talwar and Anne Store",Fuel,Bengaluru,Karnataka,India,Active
MER001879,INS000003,Sangha-Dhaliwal Store,Travel,Kochi,Kerala,India,Active
MER001880,INS000001,Sood-Goda Store,Travel,Bhubaneswar,Odisha,India,Active
MER001881,INS000002,Iyengar-Ravi Store,Healthcare,Bhopal,Madhya Pradesh,India,Active
MER001882,INS000003,"Sankaran, Sami and Yogi Store",Grocery,Mumbai,Maharashtra,India,Active
MER001883,INS000004,Gopal-Mital Store,Fuel,Jaipur,Rajasthan,India,Active
MER001884,INS000005,Venkatesh LLC Store,Entertainment,Jaipur,Rajasthan,India,Active
MER001885,INS000003,Ravi-Shere Store,Shopping,Kolkata,West Bengal,India,Active
MER001886,INS000001,"Badami, Baral and Soman Store",Grocery,Jaipur,Rajasthan,India,Active
MER001887,INS000001,Verma-Bhat Store,Fuel,Indore,Madhya Pradesh,India,Active
MER001888,INS000004,"Palla, Aggarwal and Dutt Store",Fuel,Patna,Bihar,India,Active
MER001889,INS000004,"Wali, Dixit and Pandya Store",Shopping,Mumbai,Maharashtra,India,Active
MER001890,INS000002,Madan-Deo Store,Fuel,Kochi,Kerala,India,Active
MER001891,INS000001,Rattan Inc Store,Travel,Mysuru,Karnataka,India,Active
MER001892,INS000004,Swamy Inc Store,Entertainment,Hyderabad,Telangana,India,Active
MER001893,INS000002,Bhatt Group Store,Shopping,Ahmedabad,Gujarat,India,Active
MER001894,INS000002,"Kapur, Edwin and Nazareth Store",Grocery,Mumbai,Maharashtra,India,Active
MER001895,INS000004,"Puri, Rege and Chhabra Store",Entertainment,Jaipur,Rajasthan,India,Active
MER001896,INS000004,Ranganathan LLC Store,Electronics,Bhopal,Madhya Pradesh,India,Active
MER001897,INS000002,Chaudry Inc Store,Grocery,Jaipur,Rajasthan,India,Active
MER001898,INS000001,"Handa, Shukla and Pingle Store",Healthcare,Hyderabad,Telangana,India,Active
MER001899,INS000005,Bedi-Tiwari Store,Grocery,Lucknow,Uttar Pradesh,India,Active
MER001900,INS000002,Chandran LLC Store,Grocery,Nagpur,Maharashtra,India,Active
MER001901,INS000002,Ravi Ltd Store,Travel,Surat,Gujarat,India,Active
MER001902,INS000004,Yadav Inc Store,Shopping,Thane,Maharashtra,India,Active
MER001903,INS000005,Lalla-Sem Store,Entertainment,Mysuru,Karnataka,India,Active
MER001904,INS000002,"Prabhu, Pingle and Borra Store",Travel,Kochi,Kerala,India,Active
MER001905,INS000004,Buch-Kashyap Store,Grocery,Thane,Maharashtra,India,Active
MER001906,INS000001,Goyal PLC Store,Shopping,Mumbai,Maharashtra,India,Active
MER001907,INS000005,Peri Group Store,Entertainment,Jaipur,Rajasthan,India,Active
MER001908,INS000002,Sundaram Group Store,Electronics,Patna,Bihar,India,Active
MER001909,INS000003,"Kulkarni, Biswas and Sastry Store",Electronics,Hyderabad,Telangana,India,Active
MER001910,INS000004,Hari-Din Store,Travel,Pune,Maharashtra,India,Active
MER001911,INS000002,"Verma, Thaker and Patla Store",Shopping,Patna,Bihar,India,Active
MER001912,INS000003,Naidu LLC Store,Fuel,Kolkata,West Bengal,India,Active
MER001913,INS000003,Sehgal Group Store,Electronics,Bhopal,Madhya Pradesh,India,Active
MER001914,INS000004,Choudhary-Vaidya Store,Travel,Indore,Madhya Pradesh,India,Active
MER001915,INS000002,Arya PLC Store,Healthcare,Thane,Maharashtra,India,Active
MER001916,INS000004,Rajan and Sons Store,Travel,Ahmedabad,Gujarat,India,Active
MER001917,INS000001,Sodhi and Sons Store,Restaurant,Bhubaneswar,Odisha,India,Active
MER001918,INS000002,"Virk, Rajan and Biswas Store",Grocery,Surat,Gujarat,India,Active
MER001919,INS000001,Mitter-Jhaveri Store,Electronics,Indore,Madhya Pradesh,India,Active
MER001920,INS000004,Pau Inc Store,Restaurant,Delhi,Delhi,India,Active
MER001921,INS000004,Suresh Inc Store,Shopping,Surat,Gujarat,India,Active
MER001922,INS000001,"Mane, Bose and Koshy Store",Shopping,Lucknow,Uttar Pradesh,India,Active
MER001923,INS000004,Peri and Sons Store,Healthcare,Pune,Maharashtra,India,Active
MER001924,INS000001,"Shanker, Savant and Thakkar Store",Restaurant,Indore,Madhya Pradesh,India,Active
MER001925,INS000002,Gandhi Group Store,Fuel,Hyderabad,Telangana,India,Active
MER001926,INS000004,Rajagopalan-Wason Store,Entertainment,Bengaluru,Karnataka,India,Active
MER001927,INS000005,"Krishna, Sibal and Wason Store",Travel,Patna,Bihar,India,Active
MER001928,INS000003,"Ratta, Bassi and Gandhi Store",Healthcare,Bhopal,Madhya Pradesh,India,Active
MER001929,INS000005,Varma Inc Store,Restaurant,Patna,Bihar,India,Active
MER001930,INS000004,Balakrishnan Group Store,Restaurant,Jaipur,Rajasthan,India,Active
MER001931,INS000003,Mukherjee LLC Store,Shopping,Hyderabad,Telangana,India,Active
MER001932,INS000005,Varty-Gill Store,Entertainment,Bhopal,Madhya Pradesh,India,Active
MER001933,INS000004,"Solanki, Pant and Mitra Store",Shopping,Mumbai,Maharashtra,India,Active
MER001934,INS000002,"Soni, Biswas and Kamdar Store",Grocery,Mysuru,Karnataka,India,Active
MER001935,INS000004,Srinivasan-Padmanabhan Store,Healthcare,Chennai,Tamil Nadu,India,Active
MER001936,INS000004,Sarin Group Store,Grocery,Kochi,Kerala,India,Active
MER001937,INS000002,Borah-Sane Store,Electronics,Mysuru,Karnataka,India,Active
MER001938,INS000005,Dave-Narayan Store,Healthcare,Bengaluru,Karnataka,India,Active
MER001939,INS000005,Barad PLC Store,Grocery,Surat,Gujarat,India,Active
MER001940,INS000002,Tank LLC Store,Shopping,Indore,Madhya Pradesh,India,Active
MER001941,INS000005,Parekh Ltd Store,Restaurant,Mysuru,Karnataka,India,Active
MER001942,INS000004,"Krishna, Aggarwal and Balakrishnan Store",Entertainment,Kolkata,West Bengal,India,Active
MER001943,INS000001,Gandhi Ltd Store,Fuel,Jaipur,Rajasthan,India,Active
MER001944,INS000004,Swamy-Mital Store,Shopping,Kolkata,West Bengal,India,Active
MER001945,INS000001,"Zacharia, Ramaswamy and Oak Store",Healthcare,Nagpur,Maharashtra,India,Active
MER001946,INS000001,Chhabra LLC Store,Electronics,Indore,Madhya Pradesh,India,Active
MER001947,INS000003,"Pradhan, Bhargava and Sankar Store",Healthcare,Delhi,Delhi,India,Active
MER001948,INS000005,"Dar, Butala and Ram Store",Restaurant,Chandigarh,Chandigarh,India,Active
MER001949,INS000001,Chauhan and Sons Store,Entertainment,Bhopal,Madhya Pradesh,India,Inactive
MER001950,INS000004,Dara-Chada Store,Travel,Bhopal,Madhya Pradesh,India,Active
MER001951,INS000001,"Kanda, Mitra and Talwar Store",Electronics,Nagpur,Maharashtra,India,Active
MER001952,INS000003,Ratti-Nayak Store,Fuel,Nagpur,Maharashtra,India,Active
MER001953,INS000001,"Comar, Iyer and Hayer Store",Fuel,Indore,Madhya Pradesh,India,Active
MER001954,INS000004,Virk-Arora Store,Shopping,Mumbai,Maharashtra,India,Active
MER001955,INS000005,Bahri-Merchant Store,Healthcare,Kolkata,West Bengal,India,Active
MER001956,INS000005,Chahal Ltd Store,Restaurant,Chennai,Tamil Nadu,India,Active
MER001957,INS000004,Narula LLC Store,Entertainment,Ahmedabad,Gujarat,India,Active
MER001958,INS000001,Sur Ltd Store,Restaurant,Surat,Gujarat,India,Active
MER001959,INS000002,Dube-Khatri Store,Grocery,Kolkata,West Bengal,India,Active
MER001960,INS000004,Chakraborty-Bhakta Store,Shopping,Delhi,Delhi,India,Active
MER001961,INS000004,"Pau, Sheth and Murthy Store",Grocery,Mumbai,Maharashtra,India,Active
MER001962,INS000004,"Khosla, Mallick and Arya Store",Shopping,Indore,Madhya Pradesh,India,Active
MER001963,INS000002,Patel-Mandal Store,Entertainment,Indore,Madhya Pradesh,India,Inactive
MER001964,INS000001,Mammen-Bail Store,Restaurant,Delhi,Delhi,India,Active
MER001965,INS000002,Pall PLC Store,Electronics,Bhubaneswar,Odisha,India,Active
MER001966,INS000002,Dyal-Chad Store,Shopping,Mysuru,Karnataka,India,Active
MER001967,INS000001,Din-Chawla Store,Travel,Pune,Maharashtra,India,Active
MER001968,INS000003,Kar Group Store,Fuel,Bhubaneswar,Odisha,India,Active
MER001969,INS000004,Vora-Puri Store,Travel,Bengaluru,Karnataka,India,Active
MER001970,INS000002,Prashad-Ghose Store,Electronics,Delhi,Delhi,India,Active
MER001971,INS000001,Ganesh and Sons Store,Restaurant,Hyderabad,Telangana,India,Active
MER001972,INS000001,"Khalsa, Gala and Sandhu Store",Electronics,Hyderabad,Telangana,India,Inactive
MER001973,INS000005,Rastogi-Narayan Store,Healthcare,Bhopal,Madhya Pradesh,India,Active
MER001974,INS000002,Sem PLC Store,Travel,Kolkata,West Bengal,India,Inactive
MER001975,INS000004,Dutta-Kala Store,Travel,Jaipur,Rajasthan,India,Active
MER001976,INS000001,Sethi-Kannan Store,Fuel,Nagpur,Maharashtra,India,Active
MER001977,INS000001,Kadakia-Ramanathan Store,Travel,Kochi,Kerala,India,Active
MER001978,INS000001,Hayre PLC Store,Grocery,Bengaluru,Karnataka,India,Active
MER001979,INS000002,"Bhagat, Shankar and Sarraf Store",Fuel,Kolkata,West Bengal,India,Active
MER001980,INS000002,"Srinivasan, Bumb and Gaba Store",Fuel,Hyderabad,Telangana,India,Active
MER001981,INS000001,Boase PLC Store,Healthcare,Patna,Bihar,India,Active
MER001982,INS000004,"Babu, Cheema and Prakash Store",Fuel,Lucknow,Uttar Pradesh,India,Active
MER001983,INS000004,"Kuruvilla, Sood and Kari Store",Travel,Pune,Maharashtra,India,Active
MER001984,INS000004,D’Alia LLC Store,Restaurant,Chennai,Tamil Nadu,India,Active
MER001985,INS000003,"Palan, Khare and Palla Store",Entertainment,Lucknow,Uttar Pradesh,India,Active
MER001986,INS000005,Bains PLC Store,Electronics,Bengaluru,Karnataka,India,Inactive
MER001987,INS000002,"Sodhi, Zachariah and Banerjee Store",Grocery,Bengaluru,Karnataka,India,Active
MER001988,INS000004,Ravi Inc Store,Electronics,Chandigarh,Chandigarh,India,Active
MER001989,INS000003,Garde-Chauhan Store,Entertainment,Hyderabad,Telangana,India,Active
MER001990,INS000001,"Sridhar, Dutt and Mitter Store",Grocery,Delhi,Delhi,India,Active
MER001991,INS000005,Barad Ltd Store,Travel,Bengaluru,Karnataka,India,Active
MER001992,INS000004,Buch Inc Store,Entertainment,Nagpur,Maharashtra,India,Active
MER001993,INS000001,Sankaran-Bhatti Store,Entertainment,Kochi,Kerala,India,Active
MER001994,INS000004,"Luthra, Biswas and Khare Store",Electronics,Bhopal,Madhya Pradesh,India,Active
MER001995,INS000004,Bhandari Inc Store,Healthcare,Bengaluru,Karnataka,India,Active
MER001996,INS000001,Singh-Divan Store,Travel,Mysuru,Karnataka,India,Active
MER001997,INS000005,"Pillai, Chhabra and Singh Store",Electronics,Chandigarh,Chandigarh,India,Active
MER001998,INS000001,Boase-Rajagopalan Store,Shopping,Bengaluru,Karnataka,India,Active
MER001999,INS000003,"Raja, Kaur and Savant Store",Healthcare,Indore,Madhya Pradesh,India,Active
MER002000,INS000002,Viswanathan LLC Store,Electronics,Bengaluru,Karnataka,India,Active
